onset dev,offset dev
0.010000000000001563,0.0
0.0,0.0
0.0,-0.02499999999999858
0.019999999999999574,-0.02499999999999858
-0.004999999999999005,-0.03500000000000014
-0.00999999999999801,-0.03999999999999915
-0.019999999999999574,-0.014999999999997016
-0.014999999999997016,-0.010000000000001563
-0.010000000000001563,-0.03500000000000014
-0.010000000000001563,-0.015000000000000568
-0.015000000000000568,-0.015000000000000568
-0.015000000000000568,-0.020000000000003126
-0.00999999999999801,-0.07000000000000028
-0.019999999999999574,-0.054999999999999716
0.0,-0.03500000000000014
-0.005000000000002558,-0.054999999999999716
-0.00999999999999801,-0.07000000000000028
-0.015000000000000568,-0.17999999999999972
-0.015000000000000568,-0.02499999999999858
-0.00999999999999801,-0.054999999999999716
-0.0049999999999954525,-0.44999999999998863
