onset dev,offset dev
0.004999999999999893,-0.004999999999999893
-0.004999999999999893,-0.06500000000000039
0.0,-0.025000000000000355
0.019999999999999574,-0.005000000000000782
-0.005000000000000782,0.029999999999997584
0.019999999999999574,-0.005000000000002558
-0.005000000000002558,0.030000000000001137
-0.00999999999999801,-0.019999999999999574
-0.019999999999999574,-0.00999999999999801
-0.00999999999999801,0.019999999999999574
0.019999999999999574,0.0
0.0,-0.019999999999999574
-0.019999999999999574,-0.03500000000000014
-0.015000000000000568,-0.03999999999999915
0.0,0.0049999999999954525
0.0049999999999954525,-0.010000000000005116
-0.010000000000005116,0.005000000000002558
0.005000000000002558,0.020000000000003126
-0.01999999999999602,-0.02999999999999403
0.015000000000000568,0.005000000000002558
0.005000000000002558,-0.05000000000000426
-0.00999999999999801,0.0
-0.015000000000000568,0.0
-0.015000000000000568,0.0
-0.00999999999999801,0.0
0.00999999999999801,0.0
-0.01999999999999602,0.0
-0.014999999999993463,0.0
0.00999999999999801,0.0
-0.010000000000005116,0.0
0.0049999999999954525,0.0
-0.01999999999999602,0.0
-0.009999999999990905,0.0
