onset dev,offset dev
-0.009092971000000283,0.0009637190000004736
0.0009637190000004736,-0.03026077100000002
-0.016916099999998657,-0.025884353999999554
0.0016893400000004277,-0.008253970000000166
-0.008253970000000166,-0.009965989999999536
-0.009965989999999536,-0.5010770999999998
0.002471649999998604,-0.011984130000000093
-0.011984130000000093,-0.004183669999999751
-0.004183669999999751,0.21136054000000115
-0.0135827699999993,-0.025294790000000233
-0.016972790000000515,0.0008276599999987866
0.0008276599999987866,-0.04588434999999791
-0.01784581000000074,-0.03278912000000034
-0.005419499999998578,0.00238094999999916
0.00238094999999916,0.24292516999999947
0.017981859999999017,-0.018730160000000495
-0.018730160000000495,0.16230158999999844
-0.007097509999997698,0.0002154199999999662
0.0002154199999999662,-0.023752829999999392
-0.018696150000000245,-0.04815192999999951
0.002517010000001818,-0.014682539999999022
-0.014682539999999022,-0.009625849999999048
-0.009625849999999048,-0.022312930000001785
-0.001598639999997431,-0.028310659999998933
-0.0027664399999984823,-0.01947845999999842
-0.01947845999999842,-0.023934239999999107
-0.01553288000000208,-0.009988660000001204
-0.009988660000001204,-0.044444439999999474
