onset dev,offset dev
-0.004092971000000389,0.0009637190000004736
0.0009637190000004736,-0.010260770999999558
-0.010260770999999558,-0.0034353739999994914
-0.0034353739999994914,-0.026916099999998444
-0.018310659999999146,-0.02825396999999974
-0.017585029999999335,-0.012528350000000188
-0.012528350000000188,-0.04198413000000123
-0.0002947899999998782,-0.5114059000000015
-0.002448980000000489,-0.04239228999999867
-0.010419500000001136,-0.012619050000001408
-0.012619050000001408,-0.012074829999999537
-0.012074829999999537,-0.007018140000003115
-0.007018140000003115,-0.04373016000000263
0.0052154199999989714,0.04624717000000089
-0.013095240000001951,0.019523810000002584
-0.00586167999999887,-0.1910544200000004
-0.014682539999999022,-0.01962585000000061
-0.01962585000000061,0.007687069999999352
0.007687069999999352,-0.019024940000001322
-0.019024940000001322,-0.01848073000000028
-0.01848073000000028,-0.028424040000000872
0.013401360000003137,0.026689340000000783
-0.018934240000000102,-0.03564626000000004
-0.0005328800000015121,-0.0049886600000021986
-0.0049886600000021986,-0.019444440000000895
-0.019444440000000895,0.00835600999999997
0.00835600999999997,0.0011564599999971392
0.0011564599999971392,-0.046043079999996905
-0.010408159999997224,0.0
