onset dev,offset dev
0.014988660000000209,0.054988659999999356
0.01001133999999837,-2.349999999999998
0.0049886600000021986,0.07500000000000284
0.014988660000000209,0.01999999999999602
0.01999999999999602,0.07001134000000064
0.014988660000000209,0.09998866000000106
0.01998865999999566,0.04999999999999716
0.01999999999999602,0.060000000000002274
0.004988659999995093,0.01998865999999566
0.01998865999999566,0.07498865999999538
0.01999999999999602,-1.1339999993253969e-05
-1.1339999993253969e-05,0.0799999999999983
0.0,0.014988660000000209
0.014988660000000209,0.015000000000000568
0.015000000000000568,-0.28000000000000114
0.015011340000000928,0.09998865999999396
