 onsets, offsets
5.027120181405896,5.224489795918367
5.305759637188209,5.77015873015873
5.88625850340136,6.048798185941043
6.141678004535147,6.350657596371882
6.443537414965986,6.606077097505669
6.722176870748299,6.907936507936508
6.9543764172335605,7.441995464852607
7.523265306122449,7.75546485260771
7.790294784580499,7.999274376417233
8.068934240362811,8.277913832199546
8.40562358276644,8.533333333333333
8.684263038548753,8.835192743764173
8.928072562358278,9.09061224489796
9.160272108843538,9.996190476190476
10.019410430839002,10.24
10.309659863945578,10.495419501133787
10.576689342403627,10.750839002267574
10.832108843537416,11.052698412698414
11.099138321995465,11.284897959183674
11.366167800453514,11.853786848072563
11.935056689342403,12.167256235827665
12.213696145124716,12.411065759637188
12.503945578231292,12.689705215419501
12.805804988662132,12.933514739229025
12.945124716553288,12.968344671201814
13.061224489795919,13.25859410430839
13.339863945578232,13.502403628117914
13.583673469387755,14.512471655328799
14.524081632653061,14.651791383219955
14.733061224489797,14.930430839002268
15.011700680272108,15.197460317460317
15.267120181405895,15.464489795918368
15.557369614512472,15.74312925170068
15.824399092970522,16.300408163265306
16.416507936507937,16.61387755102041
16.62548752834467,16.637097505668933
16.69514739229025,16.89251700680272
16.973786848072564,17.136326530612244
17.264036281179138,17.356916099773244
17.368526077097506,17.403356009070293
17.507845804988662,17.68199546485261
17.76326530612245,17.972244897959182
18.030294784580498,18.169614512471654
18.204444444444444,18.22766439909297
18.274104308390022,18.308934240362813
18.320544217687075,18.517913832199547
18.552743764172334,18.587573696145125
18.61079365079365,18.796553287981858
18.877823129251702,19.086802721088436
19.156462585034014,19.388662131519276
19.690521541950112,19.87628117913832
20.003990929705214,20.17814058956916
20.259410430839,20.74702947845805
20.816689342403627,21.060498866213152
21.141768707482992,21.36235827664399
21.43201814058957,21.640997732426303
21.91963718820862,22.058956916099774
22.209886621315192,22.3956462585034
22.488526077097507,22.952925170068028
23.092244897959183,23.278004535147392
23.359274376417233,23.556643990929704
23.61469387755102,23.788843537414966
23.904943310657597,23.939773242630384
23.95138321995465,23.9978231292517
24.021043083900228,24.03265306122449
24.19519274376417,24.369342403628117
24.439002267573695,24.624761904761904
24.68281179138322,25.112380952380953
25.26331065759637,25.611609977324264
25.623219954648526,25.692879818594104
25.71609977324263,25.75092970521542
25.843809523809522,26.02956916099773
26.110839002267575,26.308208616780046
26.377868480725624,26.610068027210886
26.668117913832198,26.842267573696144
26.911927437641722,27.09768707482993
27.132517006802722,27.16734693877551
27.213786848072562,27.422766439909296
27.46920634920635,27.492426303854874
27.50403628117914,27.678185941043083
27.77106575963719,27.991655328798185
28.061315192743763,28.2702947845805
28.61859410430839,28.792743764172336
28.88562358276644,29.059773242630385
29.141043083900225,29.640272108843536
29.709931972789114,29.90730158730159
30.00018140589569,30.197551020408163
30.278820861678003,30.48780045351474
30.789659863945577,30.975419501133786
31.091519274376417,31.30049886621315
31.381768707482994,31.811337868480727
31.950657596371883,32.13641723356009
32.21768707482993,32.40344671201814
32.496326530612244,32.682086167800456
32.79818594104309,32.891065759637186
32.91428571428571,32.949115646258505
33.065215419501136,33.25097505668934
33.35546485260771,33.52961451247165
33.58766439909297,34.028843537414964
34.13333333333333,34.37714285714286
34.44680272108844,34.632562358276644
34.72544217687075,34.89959183673469
35.015691609977324,35.05052154195011
35.062131519274374,35.10857142857143
35.131791383219955,35.16662131519274
35.247891156462586,35.445260770975054
35.561360544217685,35.72390022675737
35.79356009070295,36.04897959183673
36.11,37.205
37.205,38.005
38.005,38.285
38.285,39.385
39.385,40.235
40.235,40.515
40.515,41.685
41.685,42.47
42.47,42.8
42.8,43.135
43.135,43.35
43.35,43.875
43.875,44.705
44.705,44.975
44.975,46.075
46.075,46.915
46.915,47.235
47.235,48.305
48.305,48.77
48.77,49.125
49.125,49.375
49.375,50.545
50.545,51.09
51.09,51.36
51.36,51.505
51.505,51.63
51.63,51.925
52.22167800453515,52.44226757369614
52.4887074829932,52.73251700680272
52.75573696145125,53.0227664399093
53.057596371882084,53.30140589569161
53.324625850340134,53.54521541950113
53.58004535147392,54.02122448979592
54.13732426303855,54.33469387755102
54.39274376417234,54.6249433106576
54.68299319727891,54.880362811791386
54.96163265306122,55.147392290249435
55.22866213151927,55.414421768707484
55.50730158730159,55.693061224489796
55.76272108843538,56.19229024943311
56.35482993197279,56.58702947845805
56.62185941043084,56.71473922902494
56.726349206349205,56.79600907029479
56.830839002267574,56.842448979591836
56.93532879818594,57.13269841269841
57.213968253968254,57.35328798185941
57.36489795918367,57.376507936507934
57.446167800453516,57.63192743764172
57.72480725623583,57.91056689342403
58.00344671201814,58.4562358276644
58.595555555555556,58.78131519274376
58.792925170068024,58.80453514739229
58.85097505668934,59.05995464852608
59.14122448979592,59.292154195011335
59.408253968253966,59.50113378684807
59.512743764172335,59.570793650793654
59.675283446712015,59.86104308390023
59.965532879818596,60.1512925170068
60.162902494331064,60.174512471655326
60.232562358276645,60.70857142857143
60.78984126984127,61.05687074829932
61.09170068027211,61.27746031746032
61.381950113378686,61.544489795918366
61.660589569161,61.7534693877551
61.77668934240363,61.78829931972789
61.90439909297052,62.101768707483
62.20625850340136,62.35718820861678
62.45006802721088,62.64743764172336
62.74031746031746,62.89124716553288
63.018956916099775,63.21632653061224
63.27437641723356,63.506575963718824
63.564625850340136,63.785215419501135
64.09868480725623,64.30766439909297
64.38893424036281,64.53986394557823
64.65596371882086,65.42222222222222
65.51510204081633,65.73569160997732
65.8053514739229,66.0259410430839
66.35102040816327,66.54839002267573
66.62965986394558,66.80380952380952
66.88507936507936,67.32625850340136
