onset dev,offset dev
0.00270975100000026,-0.020000000000003126
0.012460316999999499,0.0049999999999954525
0.011791382999999378,-0.030000000000001137
-0.0034580499999998793,-0.18499999999999517
-0.017097506000000706,-0.04000000000000625
-0.001156463000000052,0.07000000000000028
0.004954649000000089,0.030000000000001137
0.01953514700000092,0.0
0.0026757370000005665,0.020000000000003126
0.014036280999999207,0.030000000000001137
-0.01621315200000062,0.015000000000000568
-0.019852607999998995,-0.03999999999999915
0.002448980000000489,-0.020000000000003126
0.011281180000001001,0.026292519999998376
0.01925169999999987,0.027653059999998675
0.014943309999999599,0.030668929999997374
0.0008276599999987866,0.03316326999999575
0.007188209999998918,0.03329931999999758
0.0026303900000002045,0.03943311000000449
0.015600909999999857,0.03642856999999822
0.01832199999999773,0.0
-0.005566890000000768,0.0
-0.00648525999999805,0.0
0.008095239999999393,0.0
0.00031745999999799324,0.0
-0.006961449999998592,0.0
0.001009069999998502,0.0
0.0021428599999993025,0.0
0.005113380000000944,0.0
0.009863950000003285,0.0
-0.00902493999999976,0.0
0.0021655300000027466,0.0
0.006916100000001535,0.0
-0.0033333300000002453,0.0
-0.013809520000002351,0.0
0.009160999999998864,0.0
-0.006088439999999196,0.0
0.016882089999999295,0.0
0.010544219999999882,0.0
-0.006315189999998694,0.0
-0.019263040000002007,0.0
0.016428569999998643,0.0
-0.013129249999998649,0.0
-0.010657599999998268,0.0
0.008673470000005068,0.0
0.009784580000001597,0.0
0.019365080000000034,0.0
-0.010884349999997767,0.0
-0.0011337900000043533,0.0
0.005226759999999331,0.0
-0.010442179999998302,0.0
0.01685941000000213,0.0
-0.01099999999999568,0.0
-0.01999999999999602,0.0
0.00999999999999801,0.0
0.0049999999999954525,0.0
0.0,0.0
0.005000000000002558,0.0
-0.00999999999999801,0.0
-0.010000000000005116,0.0
-0.015000000000000568,0.0
0.0,0.0
0.015000000000000568,0.0
-0.005000000000002558,0.0
0.015000000000000568,0.0
-0.01999999999999602,0.0
0.005102039999997032,0.0
0.003072559999999669,0.0
0.004433110000000795,0.0
0.015793649999999104,0.0
0.0005668899999946575,0.0
0.006927439999998342,0.0
-0.005351470000000802,0.0
0.0025623599999988755,0.0
-0.0010771000000033837,0.0
-0.010385490000004438,0.0
0.003945579999999893,0.0
-0.011303850000004445,0.0
0.00166666999999876,0.0
0.008027210000001617,0.0
-0.015612240000002942,0.0
0.017108839999998793,0.0
7.937000000168837e-05,0.0
0.011439909999999998,0.0
-0.00719955000000283,0.0
0.005770980000001202,0.0
0.015521539999994616,0.0
0.01849205999999981,0.0
0.01257370000000435,0.0
-0.006734689999987609,0.0
0.0009863900000084413,0.0
0.019818589999999858,0.0
-0.010850340000004621,0.0
0.015034009999993714,0.0
0.013004539999997178,0.0
-0.01588434999999322,0.0
-0.009523810000004573,0.0
-0.005192739999998253,0.0
-0.004081630000001724,0.0
0.0038888899999989235,0.0
-0.013140590000006114,0.0
0.008219950000011522,0.0
-0.008639459999997712,0.0
-0.005668929999998795,0.0
0.010691609999994967,0.0
0.016632650000005356,0.0
-0.012256239999999252,0.0
-0.013174599999985048,0.0
-0.017981860000006122,0.0
-0.010011339999991264,0.0
-0.01187074999999993,0.0
0.004070290000001364,0.0
0.007040820000000281,0.0
0.004761900000005426,0.0
-0.0043764199999998254,0.0
0.0015646300000042856,0.0
-0.00935373999999456,0.0
-0.007993200000001366,0.0
0.019727889999998638,0.0
-0.007551019999993969,0.0
0.008560089999988918,0.0
0.016530610000003776,0.0
0.002222220000007269,0.0
-5.6690000008075e-05,0.0
-0.009365079999994919,0.0
0.01699546000000396,0.0
0.014716550000002826,0.0
0.009467119999996498,0.0
-0.007562359999994328,0.0
0.0001587299999954439,0.0
-0.018480729999993173,0.0
-0.005510200000003351,0.0
-0.0066779999999937445,0.0
0.009433110000003353,0.0
-0.0175963700000068,0.0
0.019705220000005852,0.0
0.00081633000000636,0.0
0.006927439999998342,0.0
0.004897960000008084,0.0
0.006258500000001277,0.0
0.005589569999997934,0.0
-0.0016893399999986514,0.0
0.0023922899999888614,0.0
0.015362809999999172,0.0
-0.008526080000009983,0.0
0.0005555599999951255,0.0
0.005306120000000192,0.0
0.01488661999999863,0.0
