 onsets, offsets
5.038730158730159,5.201269841269841
5.317369614512471,5.5495691609977325
5.584399092970521,5.630839002267574
5.6540589569161,5.712108843537415
5.735328798185941,5.77015873015873
5.874648526077097,6.0836281179138325
6.164897959183674,6.350657596371882
6.431927437641724,6.664126984126984
6.745396825396825,6.919546485260771
7.000816326530612,7.453605442176871
7.569705215419501,7.790294784580499
7.848344671201814,8.02249433106576
8.103764172335602,8.301133786848073
8.394013605442177,8.533333333333333
8.649433106575964,8.904852607709751
8.951292517006802,9.125442176870749
9.195102040816327,9.624671201814058
9.763990929705216,10.100680272108843
10.112290249433107,10.228390022675738
10.298049886621316,10.495419501133787
10.588299319727891,10.762448979591836
10.878548752834467,11.087528344671203
11.168798185941043,11.331337868480725
11.42421768707483,11.853786848072563
11.993106575963719,12.26013605442177
12.283356009070294,12.422675736961452
12.527165532879819,12.701315192743763
12.794195011337868,12.979954648526077
13.02639455782313,13.305034013605443
13.363083900226757,13.525623582766439
13.606893424036281,14.036462585034014
14.199002267573697,14.431201814058957
14.489251700680272,14.59374149659864
14.744671201814059,14.930430839002268
15.023310657596372,15.058140589569161
15.081360544217688,15.12780045351474
15.32517006802721,15.568979591836735
15.603809523809524,15.789569160997733
15.847619047619048,16.24235827664399
16.4281179138322,16.683537414965986
16.69514739229025,16.799637188208617
16.822857142857142,16.869297052154195
16.985396825396826,17.03183673469388
17.287256235827666,17.322086167800453
17.345306122448978,17.368526077097506
17.531065759637187,17.76326530612245
17.821315192743764,17.98385487528345
18.04190476190476,18.250884353741498
18.355374149659863,18.517913832199547
18.64562358276644,18.854603174603174
18.91265306122449,19.121632653061223
19.191292517006804,19.365442176870747
19.748571428571427,19.9459410430839
20.038820861678005,20.21297052154195
20.317460317460316,20.735419501133787
20.874739229024943,21.118548752834467
21.16498866213152,21.39718820861678
21.443628117913832,21.652607709750566
21.942857142857143,22.16344671201814
22.291156462585032,22.31437641723356
22.349206349206348,22.360816326530614
22.534965986394557,22.941315192743765
23.11546485260771,23.336054421768708
23.370884353741495,23.417324263038548
23.440544217687076,23.486984126984126
23.521814058956917,23.54503401360544
23.64952380952381,23.84689342403628
23.962993197278912,23.986213151927437
24.009433106575965,24.044263038548753
24.18358276643991,24.41578231292517
24.49705215419501,24.60154195011338
24.61315192743764,24.647981859410432
24.740861678004535,25.170430839002268
25.29814058956916,25.541950113378686
25.588390022675735,25.78575963718821
25.86702947845805,26.041179138321997
26.145668934240362,26.16888888888889
26.203718820861678,26.21532879818594
26.389478458049886,26.575238095238095
26.586848072562358,26.644897959183673
26.71455782312925,26.877097505668935
26.93514739229025,27.074467120181406
27.237006802721087,27.376326530612246
27.527256235827664,27.573696145124718
27.58530612244898,27.596916099773242
27.78267573696145,28.026485260770976
28.096145124716553,28.24707482993197
28.641814058956918,28.83918367346939
28.908843537414967,29.129433106575963
29.210702947845807,29.60544217687075
29.733151927437643,29.90730158730159
29.91891156462585,29.930521541950114
29.95374149659864,29.9653514739229
30.035011337868482,30.26721088435374
30.325260770975056,30.499410430839003
30.83609977324263,31.045079365079363
31.149569160997732,31.207619047619048
31.21922902494331,31.265668934240363
31.41659863945578,31.82294784580499
