 onsets, offsets
5.015510204081632,5.2128798185941045
5.282539682539682,5.77015873015873
5.839818594104308,6.03718820861678
6.1184580498866215,6.350657596371882
6.3854875283446715,6.606077097505669
6.675736961451247,6.8382766439909295
6.931156462585034,7.3723356009070296
7.500045351473923,7.9760544217687075
8.057324263038549,8.231473922902495
8.324353741496598,8.510113378684807
8.614603174603175,8.835192743764173
8.881632653061224,9.09061224489796
9.1718820861678,9.647891156462585
9.740770975056689,9.984580498866213
10.00780045351474,10.216780045351474
10.286439909297052,10.460589569160998
10.541859410430838,11.04108843537415
11.099138321995465,11.319727891156463
11.366167800453514,11.865396825396825
11.946666666666667,12.178866213151927
12.213696145124716,12.411065759637188
12.480725623582767,12.666485260770974
12.759365079365079,12.979954648526077
13.049614512471654,13.25859410430839
13.339863945578232,13.525623582766439
13.537233560090703,13.548843537414966
13.606893424036281,14.05968253968254
14.152562358276644,14.431201814058957
14.44281179138322,14.640181405895692
14.698231292517006,14.883990929705215
14.988480725623583,15.209070294784581
15.232290249433106,15.464489795918368
15.47609977324263,15.487709750566893
15.545759637188208,15.719909297052155
15.81278911564626,16.265578231292515
16.370068027210884,16.61387755102041
16.671927437641724,16.880907029478458
16.938956916099773,17.124716553287982
17.217596371882085,17.38013605442177
17.47301587301587,17.68199546485261
17.77487528344671,17.96063492063492
18.007074829931973,18.192834467120182
18.216054421768707,18.22766439909297
18.250884353741498,18.26249433106576
18.274104308390022,18.45986394557823
18.506303854875284,18.517913832199547
18.52952380952381,18.796553287981858
18.854603174603174,19.098412698412698
19.156462585034014,19.44671201814059
19.702131519274378,19.89950113378685
19.98077097505669,20.154920634920636
20.236190476190476,20.74702947845805
20.82829931972789,21.037278911564627
21.118548752834467,21.3275283446712
21.39718820861678,21.62938775510204
21.91963718820862,22.11700680272109
22.19827664399093,22.3956462585034
22.50013605442177,22.941315192743765
23.092244897959183,23.301224489795917
23.34766439909297,23.54503401360544
23.603083900226757,23.81206349206349
23.881723356009072,23.92816326530612
23.939773242630384,24.079092970521543
24.13714285714286,24.357732426303855
24.439002267573695,24.659591836734695
24.706031746031748,25.14721088435374
25.26331065759637,25.495510204081633
25.507120181405895,25.518730158730158
25.588390022675735,25.78575963718821
25.843809523809522,26.02956916099773
26.110839002267575,26.25015873015873
26.377868480725624,26.575238095238095
26.656507936507936,26.853877551020407
26.90031746031746,27.062857142857144
27.09768707482993,27.132517006802722
27.17895691609977,27.376326530612246
27.48081632653061,27.68979591836735
27.759455782312926,27.991655328798185
28.0497052154195,28.35156462585034
28.606984126984127,28.792743764172336
28.874013605442176,29.059773242630385
29.141043083900225,29.61705215419501
29.709931972789114,29.91891156462585
30.023401360544216,30.209160997732425
30.278820861678003,30.511020408163265
30.812879818594105,30.975419501133786
31.079909297052154,31.230839002267572
31.358548752834466,31.82294784580499
31.973877551020408,32.25251700680272
32.26412698412698,32.47310657596372
32.507936507936506,32.69369614512472
32.79818594104309,32.833015873015874
32.84462585034014,32.879455782312924
32.891065759637186,32.91428571428571
33.03038548752834,33.25097505668934
33.32063492063492,33.494784580498866
33.56444444444445,34.04045351473923
34.15655328798186,34.38875283446712
34.4584126984127,34.49324263038549
34.51646258503401,34.56290249433106
34.59773242630386,34.60934240362812
34.66739229024943,34.911201814058956
35.015691609977324,35.22467120181406
35.27111111111111,35.445260770975054
36.095,37.225
37.225,38.035
38.035,38.335
38.335,38.86
38.86,39.415
39.415,39.515
39.515,40.06
40.06,40.28
40.28,40.575
40.575,41.255
41.255,41.55
41.55,41.675
41.675,42.455
42.455,42.765
42.765,43.825
43.825,44.665
44.665,44.955
44.955,46.11
46.11,46.905
46.905,47.205
47.205,48.285
48.285,49.125
49.125,49.415
49.415,50.515
50.515,51.08
51.08,51.31
51.31,51.455
51.455,51.63
51.63,51.875
51.875,52.17
52.44226757369614,52.72090702947846
52.744126984126986,53.289795918367346
53.324625850340134,53.556825396825396
53.60326530612245,53.83546485260771
53.85868480725624,54.02122448979592
54.090884353741494,54.61333333333334
54.68299319727891,54.868752834467124
54.9384126984127,55.18222222222222
55.22866213151927,55.43764172335601
55.51891156462585,55.75111111111111
55.7859410430839,56.30839002267574
56.35482993197279,56.6334693877551
56.64507936507937,56.8540589569161
56.91210884353742,57.109478458049885
57.19074829931973,57.3881179138322
57.45777777777778,57.67836734693878
57.759637188208615,57.9221768707483
58.00344671201814,58.433015873015876
58.53750566893424,58.80453514739229
58.85097505668934,59.025124716553286
59.10639455782313,59.28054421768707
59.37342403628118,59.50113378684807
59.686893424036285,59.90748299319728
59.965532879818596,60.13968253968254
60.24417233560091,60.65052154195011
60.75501133786848,61.02204081632653
61.06848072562358,61.25424036281179
61.32390022675737,61.532879818594104
61.61414965986395,61.695419501133784
61.70702947845805,61.7534693877551
61.89278911564626,62.12498866213152
62.194648526077096,62.40362811791383
62.47328798185941,62.65904761904762
62.71709750566893,62.728707482993194
62.751927437641726,62.960907029478456
63.00734693877551,63.227936507936505
63.27437641723356,63.46013605442177
63.5762358276644,63.785215419501135
64.13351473922903,64.31927437641724
64.36571428571429,64.56308390022676
64.63274376417233,65.12036281179138
65.2132426303855,65.46866213151928
65.50349206349206,65.74730158730159
65.79374149659864,66.04916099773243
66.31619047619047,66.52517006802721
66.61804988662132,66.79219954648526
66.90829931972789,67.3146485260771
67.46557823129251,67.70938775510204
67.74421768707484,67.9415873015873
68.02285714285715,68.23183673469387
68.30149659863946,68.3827664399093
68.59174603174603,68.78911564625851
68.84716553287981,69.03292517006803
69.0445351473923,69.05614512471655
69.1025850340136,69.55537414965987
69.67147392290249,69.89206349206349
69.96172335600907,70.14748299319727
70.24036281179139,70.41451247165533
70.50739229024943,70.54222222222222
70.55383219954649,70.60027210884354
70.6118820861678,70.63510204081632
70.78603174603174,71.00662131519275
71.06467120181406,71.27365079365079
71.30848072562358,71.47102040816327
71.52907029478457,71.54068027210884
71.5871201814059,71.7728798185941
71.8657596371882,72.13278911564626
72.16761904761904,72.41142857142857
72.45786848072562,72.69006802721088
72.98031746031747,73.15446712018141
73.27056689342403,73.42149659863945
73.51437641723356,73.74657596371883
73.75818594104308,74.04843537414966
74.07165532879819,74.08326530612244
74.11809523809524,74.30385487528345
74.38512471655329,74.62893424036281
74.68698412698413,74.91918367346939
75.22104308390023,75.38358276643991
75.49968253968254,75.68544217687075
75.77832199546485,75.98730158730159
76.03374149659864,76.21950113378685
76.32399092970522,76.82321995464852
76.90448979591837,77.09024943310658
77.18312925170068,77.38049886621314
77.46176870748299,77.65913832199547
77.71718820861678,77.89133786848073
77.97260770975056,78.43700680272109
78.55310657596372,78.78530612244899
78.82013605442177,79.01750566893423
79.07555555555555,79.28453514739229
79.35419501133786,79.58639455782313
79.6560544217687,79.83020408163266
79.92308390022676,80.0972335600907
80.20172335600907,80.64290249433107
80.75900226757369,80.99120181405895
81.02603174603175,81.24662131519274
81.30467120181406,81.50204081632653
81.58331065759637,81.79229024943311
81.90839002267573,82.10575963718821
82.21024943310658,82.34956916099773
82.44244897959183,82.8952380952381
82.9532879818594,83.20870748299319
83.22031746031746,83.23192743764173
83.24353741496599,83.45251700680272
83.51056689342404,83.71954648526076
83.81242630385488,83.97496598639455
83.98657596371882,83.99818594104309
84.11428571428571,84.32326530612245
84.39292517006803,84.56707482993197
84.65995464852608,85.07791383219954
85.15918367346939,85.44943310657597
85.47265306122449,85.69324263038548
85.7512925170068,85.94866213151927
86.05315192743764,86.2505215419501
86.3201814058957,86.54077097505669
86.61043083900226,86.78458049886622
86.8542403628118,87.34185941043084
87.42312925170069,87.6669387755102
87.67854875283447,87.69015873015873
87.72498866213152,87.91074829931972
87.95718820861678,88.15455782312925
88.24743764172335,88.51446712018141
88.53768707482993,88.74666666666667
88.80471655328799,88.99047619047619
89.07174603174603,89.54775510204081
89.64063492063492,89.91927437641723
89.94249433106576,90.12825396825397
90.18630385487528,90.39528344671201
90.48816326530613,90.66231292517007
90.76680272108844,90.95256235827664
91.03383219954648,91.2195918367347
91.30086167800454,91.76526077097506
91.82331065759637,92.11356009070295
92.18321995464852,92.36897959183673
92.41541950113378,92.58956916099773
92.70566893424036,92.9146485260771
92.9726984126984,93.17006802721089
93.25133786848073,93.42548752834468
93.48353741496598,93.9827664399093
94.0756462585034,94.30784580498866
94.33106575963718,94.36589569160998
94.37750566893423,94.59809523809524
