 onsets, offsets
5.027120181405896,5.224489795918367
5.305759637188209,5.468299319727891
5.561179138321996,5.758548752834467
5.851428571428571,6.025578231292517
6.130068027210885,6.350657596371882
6.408707482993197,6.5712471655328795
6.6873469387755105,6.907936507936508
6.965986394557823,7.1053061224489795
7.22140589569161,7.418775510204082
7.523265306122449,7.6741950113378685
7.790294784580499,7.9412244897959186
8.068934240362811,8.219863945578231
8.335963718820862,8.591383219954649
8.6378231292517,8.78875283446712
8.904852607709751,9.113832199546485
9.195102040816327,9.311201814058958
9.427301587301587,9.624671201814058
9.740770975056689,9.891700680272109
10.00780045351474,10.170340136054422
10.27482993197279,10.425759637188209
10.541859410430838,10.762448979591836
10.832108843537416,10.994648526077098
11.122358276643991,11.34294784580499
11.412607709750567,11.54031746031746
11.656417233560092,11.842176870748299
11.95827664399093,12.10920634920635
12.225306122448979,12.422675736961452
12.503945578231292,12.654875283446712
12.782585034013605,13.014784580498866
13.061224489795919,13.223764172335601
13.351473922902494,13.537233560090703
13.606893424036281,13.746213151927437
13.87392290249433,14.071292517006803
14.164172335600908,14.338321995464852
14.419591836734694,14.535691609977324
14.721451247165533,14.872380952380952
14.988480725623583,15.24390022675737
15.27873015873016,15.429659863945579
15.568979591836735,15.789569160997733
15.847619047619048,15.986938775510204
16.103038548752835,16.288798185941044
16.404897959183675,16.555827664399093
16.671927437641724,16.869297052154195
16.950566893424035,17.07827664399093
17.217596371882085,17.484625850340137
17.507845804988662,17.647165532879818
17.728435374149658,17.96063492063492
18.018684807256236,18.192834467120182
18.308934240362813,18.483083900226756
18.552743764172334,18.72689342403628
18.854603174603174,19.017142857142858
19.14485260770975,19.33061224489796
19.748571428571427,19.89950113378685
20.01560090702948,20.236190476190476
20.305850340136054,20.44517006802721
20.572879818594103,20.758639455782312
20.886349206349205,21.0140589569161
21.141768707482992,21.339138321995463
21.408798185941045,21.582947845804988
21.942857142857143,22.11700680272109
22.209886621315192,22.46530612244898
22.511746031746032,22.651065759637188
22.76716553287982,22.952925170068028
23.08063492063492,23.196734693877552
23.324444444444445,23.54503401360544
23.61469387755102,23.777233560090703
23.91655328798186,24.14875283446712
24.19519274376417,24.346122448979592
24.473832199546486,24.671201814058957
24.752471655328797,24.891791383219953
25.007891156462584,25.18204081632653
25.309750566893424,25.44907029478458
25.576780045351473,25.762539682539682
25.843809523809522,25.994739229024944
26.110839002267575,26.377868480725624
26.41269841269841,26.55201814058957
26.668117913832198,26.888707482993198
26.93514739229025,27.08607709750567
27.190566893424037,27.411156462585033
27.50403628117914,27.643356009070295
27.794285714285714,27.980045351473922
28.061315192743763,28.2702947845805
28.606984126984127,28.781133786848073
28.88562358276644,29.106213151927438
29.164263038548754,29.31519274376417
29.431292517006803,29.61705215419501
29.72154195011338,29.860861678004536
30.011791383219954,30.197551020408163
