 onsets, offsets
4.342131519274377,4.423401360544218
4.435011337868481,4.551111111111111
4.876190476190477,4.9458503401360545
4.9806802721088435,5.027120181405896
5.282539682539682,5.456689342403628
5.561179138321996,5.921088435374149
6.141678004535147,6.164897959183674
6.188117913832199,6.211337868480726
6.408707482993197,6.466757369614513
6.478367346938776,6.5712471655328795
6.6873469387755105,6.884716553287982
6.9543764172335605,7.174965986394557
7.198185941043084,7.650975056689342
7.75546485260771,8.103764172335602
8.289523809523809,8.301133786848073
8.347573696145124,8.370793650793651
8.382403628117913,8.463673469387755
8.475283446712018,8.544943310657596
8.602993197278911,8.649433106575964
8.672653061224489,8.777142857142858
8.846802721088435,9.125442176870749
9.206712018140589,9.380861678004536
9.438911564625851,9.775600907029478
10.031020408163265,10.344489795918367
10.379319727891156,10.414149659863945
10.866938775510205,10.878548752834467
11.133968253968254,11.354557823129252
11.42421768707483,11.586757369614512
11.668027210884354,12.016326530612245
12.039546485260772,12.051156462585034
12.271746031746032,12.689705215419501
13.084444444444445,13.119274376417234
13.177324263038548,13.188934240362812
13.339863945578232,13.548843537414966
13.653333333333334,13.79265306122449
13.885532879818594,14.396371882086168
14.454421768707483,14.70984126984127
14.733061224489797,14.744671201814059
14.756281179138321,14.883990929705215
14.895600907029479,14.907210884353741
15.301950113378684,15.313560090702948
15.568979591836735,15.74312925170068
15.85922902494331,15.940498866213153
15.952108843537415,15.998548752834466
16.021768707482995,16.033378684807257
16.091428571428573,16.46294784580499
16.486167800453515,16.50938775510204
16.69514739229025,16.99700680272109
17.055056689342404,17.066666666666666
17.79809523809524,17.99546485260771
18.134784580498867,18.239274376417235
18.320544217687075,18.483083900226756
18.64562358276644,18.75011337868481
18.773333333333333,18.796553287981858
18.91265306122449,19.005532879818595
19.017142857142858,19.040362811791383
19.168072562358276,19.388662131519276
19.44671201814059,19.655691609977325
20.28263038548753,20.317460317460316
20.375510204081632,20.39873015873016
20.82829931972789,20.990839002267574
21.39718820861678,21.61777777777778
21.66421768707483,21.873197278911565
22.244716553287983,22.337596371882086
22.360816326530614,22.38403628117914
22.50013605442177,22.523356009070294
22.76716553287982,23.18512471655329
23.370884353741495,23.62630385487528
24.462222222222223,24.647981859410432
24.740861678004535,25.077551020408162
25.309750566893424,25.36780045351474
25.391020408163264,25.402630385487527
25.588390022675735,25.75092970521542
26.180498866213153,26.203718820861678
26.668117913832198,26.853877551020407
26.958367346938775,27.00480725623583
27.2021768707483,27.445986394557824
27.538866213151927,27.643356009070295
27.678185941043083,27.70140589569161
28.08453514739229,28.258684807256238
28.339954648526078,28.572154195011336
29.733151927437643,29.826031746031745
30.29043083900227,30.441360544217687
30.55746031746032,30.789659863945577
31.672018140589568,31.695238095238096
32.19446712018141,32.507936507936506
