onset dev,offset dev
0.004999999999999005,-0.004999999999999005
-0.004999999999999005,0.029999999999997584
0.015000000000000568,0.015000000000000568
0.015000000000000568,0.0
0.0,0.010000000000001563
0.010000000000001563,0.0
0.0,-0.00999999999999801
-0.00999999999999801,0.0
0.0,-0.00999999999999801
-0.00999999999999801,0.0
0.0,-0.010000000000001563
-0.010000000000001563,0.015000000000000568
0.015000000000000568,0.019999999999999574
0.019999999999999574,0.03500000000000014
-0.004999999999999005,0.015000000000000568
0.015000000000000568,-0.005000000000002558
-0.005000000000002558,-0.010000000000001563
-0.010000000000001563,-0.004999999999999005
-0.004999999999999005,0.0
0.0,-0.03500000000000014
0.0,0.015000000000000568
0.015000000000000568,0.04499999999999815
0.015000000000000568,0.004999999999999005
0.004999999999999005,0.00999999999999801
0.00999999999999801,-0.004999999999999005
-0.004999999999999005,-0.00999999999999801
-0.00999999999999801,-0.01999999999999602
-0.01999999999999602,-0.010000000000005116
-0.010000000000005116,-0.00999999999999801
-0.00999999999999801,-0.005000000000002558
-0.005000000000002558,0.0
0.0,-0.005000000000002558
-0.005000000000002558,0.01999999999999602
0.01999999999999602,-0.005000000000002558
-0.005000000000002558,-0.020000000000003126
-0.00999999999999801,-0.010000000000005116
-0.010000000000005116,0.0
0.0,-0.02499999999999858
-0.00999999999999801,-0.015000000000000568
-0.015000000000000568,-0.020000000000003126
-0.00999999999999801,-0.030000000000001137
0.00999999999999801,-0.00999999999999801
-0.00999999999999801,-0.005000000000002558
-0.005000000000002558,-0.015000000000000568
-0.015000000000000568,-0.020000000000003126
0.0,0.0049999999999954525
0.0049999999999954525,0.02499999999999858
0.00999999999999801,-0.015000000000000568
-0.015000000000000568,0.0
0.0,0.0
0.0,-0.005000000000002558
-0.005000000000002558,-0.01999999999999602
-0.01999999999999602,-0.01999999999999602
-0.01999999999999602,-0.01999999999999602
-0.01999999999999602,-0.025000000000005684
-0.00999999999999801,-0.00999999999999801
-0.00999999999999801,0.0
0.0,0.010000000000005116
0.010000000000005116,0.00999999999999801
0.00999999999999801,0.015000000000000568
0.015000000000000568,0.025000000000005684
0.00999999999999801,0.01999999999999602
0.01999999999999602,0.00999999999999801
0.00999999999999801,0.025000000000005684
0.005000000000002558,-0.00999999999999801
-0.00999999999999801,0.0
0.0,-0.020000000000003126
-0.010000000000005116,-0.005000000000002558
-0.005000000000002558,-0.00999999999999801
-0.00999999999999801,0.35999999999999943
0.014999999999993463,0.005000000000002558
0.005000000000002558,0.014999999999993463
0.014999999999993463,-0.01999999999999602
-0.01999999999999602,0.00999999999999801
0.00999999999999801,0.005000000000002558
0.005000000000002558,0.005000000000002558
0.005000000000002558,-0.0049999999999954525
-0.0049999999999954525,-0.00999999999999801
-0.00999999999999801,-0.02499999999999858
-0.005000000000002558,0.0
0.0,-0.0049999999999954525
-0.0049999999999954525,-0.020000000000003126
-0.015000000000000568,-0.024999999999991473
-0.01999999999999602,-0.045000000000001705
-0.01999999999999602,-0.03999999999999204
-0.009999999999990905,0.3299999999999983
-0.015000000000000568,0.0
0.0,-0.015000000000000568
-0.015000000000000568,-0.020000000000010232
0.0,-0.010000000000005116
-0.010000000000005116,0.015000000000000568
0.015000000000000568,0.009999999999990905
0.009999999999990905,0.0
0.0,0.010000000000005116
0.010000000000005116,0.0
0.0,-0.030000000000001137
-0.010000000000005116,-0.05000000000001137
0.005000000000009663,0.015000000000000568
0.015000000000000568,0.010000000000005116
0.010000000000005116,0.005000000000009663
0.005000000000009663,0.010000000000005116
0.010000000000005116,0.025000000000005684
0.010000000000005116,0.024999999999991473
0.015000000000000568,0.015000000000000568
0.015000000000000568,0.05000000000001137
-0.009999999999990905,-0.3649999999999949
-0.010000000000005116,0.18500000000000227
0.0049999999999954525,-0.0049999999999954525
-0.0049999999999954525,0.03499999999999659
0.015000000000000568,-0.3400000000000034
-0.005000000000009663,-0.010000000000005116
-0.010000000000005116,0.010000000000005116
0.010000000000005116,0.04999999999999716
-0.010000000000005116,0.0
