onset dev,offset dev
0.014886621000000044,0.02599773200000044
0.0098979589999999,0.020555560000000028
-0.012879818999999237,0.020442179999999865
-0.0006689340000001209,0.02914966000000163
0.006995465000000145,0.016995460000000406
0.0006916099999987324,0.012743759999999327
-0.01707483000000032,0.020011340000003486
-0.0026644000000004553,0.009195009999999115
0.008956919999999258,0.03360544000000232
0.0027777799999988417,0.0329024899999979
0.014988660000000209,-0.02380952000000036
-0.015158730000001341,0.03515872999999914
-0.005578229999997575,0.03195010999999681
-0.0027777799999988417,-0.03360544000000232
0.014863949999998738,0.0
-0.008480729999998715,0.0
0.005929699999999372,0.0
-0.008628120000000905,0.0
0.010816330000000818,0.0
0.00066892999999979,0.0
-0.015510199999997809,0.0
-0.014999999999997016,0.0
-0.012097510000000256,0.0
-0.009886619999999624,0.0
-0.010476190000002106,0.0
-0.018854880000002794,0.0
0.014965990000000318,0.0
0.0037868500000008964,0.0
0.009410429999999081,0.0
0.01205215000000237,0.0
-0.005736960000000124,0.0
-0.016009069999995518,0.0
-0.008503399999995054,0.0
-0.00643990999999744,0.0
0.012380950000000723,0.0
-0.0032086199999952214,0.0
0.005623579999998185,0.0
0.005634919999998544,0.0
-0.019353739999999675,0.0
-0.007142859999994755,0.0
-0.0070067999999992026,0.0
-0.012845810000001734,0.0
0.018174600000001817,0.0
-0.01402494000000587,0.0
0.010385490000004438,0.0
-0.005782310000000734,0.0
0.012460320000002412,0.0
0.0012811799999994378,0.0
0.017471649999997396,0.0
0.015272109999997951,0.0
-0.001927440000002889,0.0
-0.00648525999999805,0.0
0.016315190000000257,0.0
0.010725620000002323,0.0
0.013968249999997795,0.0
0.008979590000002702,0.0
-0.00010204000000157976,0.0
-0.010680270000001713,0.0
-0.002879820000003974,0.0
-0.010657600000001821,0.0
0.019183669999996766,0.0
0.009625850000006153,0.0
0.0012584999999916135,0.0
-0.010340140000003828,0.0
